LABEL,CLASS_0,CLASS_1,CLASS_2,CLASS_3,CLASS_4,CLASS_5,attractiveness,OBJECTID,GNIS_FEATU,FEATURE_NA,CTU_CLASS,COUNTY_GNI,COUNTY_COD,COUNTY_NAM,POPULATION,SHAPE_Leng,ORIG_FID,UNIQUE_ID,Shape_Length,Shape_Area,LABEL_1
UNIQU_2641,0,566,370,856,489,28,0.671113035946297,2642,2397310,Wilder,CITY,659477,32,Jackson,63,6174.841744729999846,2452,2641,6174.841744728068988,2058717.028725549578667,UNIQU_2641
UNIQU_2642,0,370,159,2082,2372,2619,0.599131807419100,2643,2397226,Waverly,CITY,659530,86,Wright,2116,28293.948724900001253,757,2642,28293.948724858415517,6835093.770819560624659,UNIQU_2642
UNIQU_2643,0,4158,7617,75467,6240,2567,0.886730731189289,2644,665977,Wheatland,TOWNSHIP,659511,66,Rice,1269,53404.568212300000596,1902,2643,53404.568212318750739,86418180.288269162178040,UNIQU_2643
UNIQU_2644,0,21862,44994,1277,4529,28928,0.255830298257703,2645,665885,Wabedo,TOWNSHIP,659456,11,Cass,455,38346.788472499996715,1862,2644,38346.788472483778605,91424116.248505979776382,UNIQU_2644
UNIQU_2645,0,41618,42185,938,1882,8614,0.250488780620977,2646,665994,Wildwood,TOWNSHIP,659476,31,Itasca,196,37082.796850999999151,326,2645,37082.796851046223310,85722258.574749484658241,UNIQU_2645
UNIQU_2646,0,283,41,2042,2689,0,0.944747774480712,2647,2397295,Wheaton,CITY,659522,78,Traverse,1455,10003.120355400000335,2717,2646,10003.120355355613356,4542674.303370295092463,UNIQU_2646
UNIQU_2647,0,34015,4743,61195,3016,163,0.673987705076989,2648,666026,Winsor,TOWNSHIP,659460,15,Clearwater,128,38669.875535200000741,1871,2647,38669.875535152779776,92820942.290307059884071,UNIQU_2647
UNIQU_2648,0,1788,944,98257,4370,455,0.975139395543123,2649,665940,Waverly,TOWNSHIP,659490,46,Martin,197,39017.266936899999564,2596,2648,39017.266936853695370,95246692.892599031329155,UNIQU_2648
UNIQU_2649,0,1217,11484,82147,4529,5,0.919596103922239,2650,665979,Wheeling,TOWNSHIP,659511,66,Rice,527,48296.924685400001181,1575,2649,48296.924685387712088,89558230.763104394078255,UNIQU_2649
UNIQU_2650,0,3891,3051,81952,5758,3189,0.912904610541593,2651,666028,Winsted,TOWNSHIP,659491,43,McLeod,960,68161.605263599994942,448,2650,68161.605263629840920,88062583.382266789674759,UNIQU_2650
UNIQU_2651,0,40612,37712,6355,3990,15153,0.284053476141858,2652,665995,Wilkinson,TOWNSHIP,659456,11,Cass,580,38610.188193699999829,994,2651,38610.188193657377269,93451878.951874837279320,UNIQU_2651
UNIQU_2652,0,899,1050,3102,10773,313,0.891423436822210,2653,2397159,Waconia,CITY,659455,10,Carver,13593,44897.639923700000509,11,2652,44897.639923676324543,14552448.048598103225231,UNIQU_2652
UNIQU_2653,0,125571,136376,5747,16935,14837,0.299832034354484,2654,665980,White,TOWNSHIP,662850,69,Saint Louis,1559,121887.659753999992972,1403,2653,121887.659754000211251,269490784.877978205680847,UNIQU_2653
UNIQU_2654,0,77329,22973,2738,2033,80,0.206300343309273,2655,665942,Wawina,TOWNSHIP,659476,31,Itasca,98,38985.410661100002471,577,2654,38985.410661093737872,94624910.518551096320152,UNIQU_2654
UNIQU_2655,0,141,144,2214,2935,67,0.949045628067624,2656,2397351,Winsted,CITY,659491,43,McLeod,2278,29581.692471900001692,2393,2655,29581.692471925522113,4948001.078940477222204,UNIQU_2655
UNIQU_2656,0,15,11,0,356,3,0.940000000000000,2657,2397314,Willernie,CITY,659526,82,Washington,515,3598.568961829999807,1797,2656,3598.568961833755566,343198.699307361734100,UNIQU_2656
UNIQU_2657,0,4351,2934,1476,12822,9734,0.507925407925408,2658,665981,White Bear,TOWNSHIP,659507,62,Ramsey,10807,57738.687031000001298,2047,2657,57738.687031023975578,28121405.994512457400560,UNIQU_2657
UNIQU_2658,0,168,15,1087,2258,2,0.954050991501416,2659,2397352,Winthrop,CITY,659516,72,Sibley,1356,15252.981456199999229,2059,2658,15252.981456175111816,3195925.779819889925420,UNIQU_2658
UNIQU_2659,0,484,548,167,7626,219,0.891264927023441,2660,2397235,Wayzata,CITY,659472,27,Hennepin,4437,23976.089163000000553,1383,2659,23976.089163031414500,8122177.485740346834064,UNIQU_2659
UNIQU_2660,0,1538,53,521,653,47,0.479729729729730,2661,2397316,Williams,CITY,659483,39,Lake of the Woods,212,6343.356913280000299,897,2660,6343.356913281346351,2527043.436189098283648,UNIQU_2660
UNIQU_2661,0,64,34,17,226,4,0.762318840579710,2662,2397354,Winton,CITY,662850,69,Saint Louis,169,3027.755191079999804,2217,2661,3027.755191079057568,312016.488276400603354,UNIQU_2661
UNIQU_2662,0,0,0,0,212,0,1.000000000000000,2663,2397299,White Bear Lake,CITY,659526,82,Washington,374,2407.061274119999780,165,2662,2407.061274121442239,194950.683127019117819,UNIQU_2662
UNIQU_2663,0,52980,41512,1427,1783,6230,0.241627217796251,2664,666031,Wirt,TOWNSHIP,659476,31,Itasca,103,38943.469578299998830,1275,2663,38943.469578346448543,93501556.123578965663910,UNIQU_2663
UNIQU_2664,0,1019,504,167,21686,1542,0.889176498916446,2665,2397299,White Bear Lake,CITY,659507,62,Ramsey,24315,39673.524470099997416,352,2664,39673.524470071235555,22437347.253639083355665,UNIQU_2664
UNIQU_2665,0,41149,50797,8260,2630,208,0.342802103955592,2666,665997,Williams,TOWNSHIP,663198,01,Aitkin,133,40310.392320400002063,2219,2665,40310.392320377788565,92756948.427318960428238,UNIQU_2665
UNIQU_2666,0,34418,16154,13684,2036,142031,0.122998420721668,2667,665944,Wealthwood,TOWNSHIP,663198,01,Aitkin,259,58834.717380499998399,458,2666,58834.717380522008170,187510739.993005931377411,UNIQU_2666
UNIQU_2667,0,271,2237,93866,5400,8,0.984338095144525,2668,666032,Wisconsin,TOWNSHIP,659477,32,Jackson,219,49001.415033800003584,1606,2667,49001.415033775097982,91623095.451041355729103,UNIQU_2667
UNIQU_2668,0,3440,617,51866,6261,1748,0.918441469060877,2669,666000,Willmar,TOWNSHIP,659479,34,Kandiyohi,488,88216.154951400007121,753,2668,88216.154951411022921,57542655.210668750107288,UNIQU_2668
UNIQU_2669,0,14888,3412,72582,3611,5347,0.791732772435897,2670,665982,White Bear Lake,TOWNSHIP,659506,61,Pope,493,51192.656910600002448,2256,2669,51192.656910587676975,89867551.293628633022308,UNIQU_2669
UNIQU_2670,0,7423,15141,69617,8736,1755,0.829356591865358,2671,665945,Webster,TOWNSHIP,659511,66,Rice,1815,38818.304921700000705,97,2670,38818.304921739261772,92344735.203959271311760,UNIQU_2670
UNIQU_2671,0,3444,53790,41788,3677,9,0.655502979320014,2672,666033,Wiscoy,TOWNSHIP,659529,85,Winona,330,38507.012611500002095,2205,2671,38507.012611486185051,92443004.887829452753067,UNIQU_2671
UNIQU_2672,0,13523,67067,11994,2579,7714,0.415565189498139,2673,666035,Wolf Lake,TOWNSHIP,659448,03,Becker,277,41731.929302399999870,84,2672,41731.929302436168655,92595791.100672259926796,UNIQU_2672
UNIQU_2673,0,12653,1225,68378,4144,13432,0.744022958570398,2674,665946,Weimer,TOWNSHIP,659477,32,Jackson,157,46689.445839899999555,122,2673,46689.445839935360709,89854589.931870773434639,UNIQU_2673
UNIQU_2674,0,194,402,197,121,0,0.545076586433260,2675,2397358,Wolf Lake,CITY,659448,03,Becker,70,5975.016574520000177,1156,2674,5975.016574516200308,814060.610825155745260,UNIQU_2674
UNIQU_2675,0,1007,311,10540,28896,3966,0.886876118067979,2676,2397323,Willmar,CITY,659479,34,Kandiyohi,21962,72165.767313100004685,1395,2675,72165.767313074757112,40237340.201607421040535,UNIQU_2675
UNIQU_2676,0,10118,29030,1095,1642,6809,0.315455702961350,2677,666036,Wolford,TOWNSHIP,659463,18,Crow Wing,351,43030.816256700003578,422,2676,43030.816256655270990,43810681.324761986732483,UNIQU_2676
UNIQU_2677,0,17084,31808,57984,6448,9894,0.640033112045318,2678,665947,Welch,TOWNSHIP,659470,25,Goodhue,872,56783.134460499997658,254,2677,56783.134460485940508,110991679.381851613521576,UNIQU_2677
UNIQU_2678,0,128,4,553,291,10,0.870588235294118,2679,2397359,Wolverton,CITY,659528,84,Wilkin,119,4859.661284789999627,1420,2678,4859.661284791688558,888966.954930966137908,UNIQU_2678
UNIQU_2679,0,3406,450,76878,3822,807,0.951473120672891,2680,666038,Wolverton,TOWNSHIP,659528,84,Wilkin,93,60453.553845700000238,2309,2679,60453.553845701848331,77010939.246091291308403,UNIQU_2679
UNIQU_2680,0,100,115,1784,2183,3,0.961290322580645,2681,2397244,Welcome,CITY,659490,46,Martin,717,16456.815733300001739,1704,2680,16456.815733345130866,3768490.361629142891616,UNIQU_2680
UNIQU_2681,0,112,581,98884,4365,644,0.989545445853173,2682,665949,Wellington,TOWNSHIP,659510,65,Renville,154,38807.394664999999804,1890,2681,38807.394664956038469,94132916.576618313789368,UNIQU_2681
UNIQU_2682,0,1050,341,97645,4218,358,0.985449561826815,2683,666001,Willow Lake,TOWNSHIP,659509,64,Redwood,211,42261.068039500001760,1334,2682,42261.068039471472730,93251482.728099182248116,UNIQU_2682
UNIQU_2683,0,7186,9631,51181,6226,11251,0.725100906697865,2684,665951,Wells,TOWNSHIP,659511,66,Rice,1602,57945.251417300001776,1343,2683,57945.251417323146597,76922014.907678917050362,UNIQU_2683
UNIQU_2684,0,1759,1484,911,1693,174,0.560288988540110,2685,2397324,Willow River,CITY,659503,58,Pine,407,17208.456082799999422,1072,2684,17208.456082843636977,5415653.094031403772533,UNIQU_2684
UNIQU_2685,0,47970,48439,2258,1972,299,0.281386593750619,2686,666003,Willow Valley,TOWNSHIP,662850,69,Saint Louis,105,38134.859918900001503,2577,2685,38134.859918931550055,90800762.810497134923935,UNIQU_2685
UNIQU_2686,0,33925,65799,2804,2218,1159,0.327974127756008,2687,666004,Wilma,TOWNSHIP,659503,58,Pine,73,39032.421214200003305,1168,2686,39032.421214194284403,95340306.161283195018768,UNIQU_2686
UNIQU_2687,0,0,18477,79835,4949,5,0.892595820502392,2688,666005,Wilmington,TOWNSHIP,659473,28,Houston,446,38582.977557999998680,2464,2687,38582.977558023725578,92943485.434635728597641,UNIQU_2687
UNIQU_2688,0,161,127,1496,3810,738,0.848531269740998,2689,2397249,Wells,CITY,659467,22,Faribault,2373,19150.854087399999116,2054,2688,19150.854087439245632,5670167.189376890659332,UNIQU_2688
UNIQU_2689,0,0,118,1214,610,0,0.963542739443872,2690,2397329,Wilmont,CITY,659498,53,Nobles,333,8411.108309089999238,1739,2689,8411.108309088253009,1746447.818926206324250,UNIQU_2689
UNIQU_2690,0,1439,6060,91106,4323,157,0.950641703448610,2691,666007,Wilmont,TOWNSHIP,659498,53,Nobles,186,42853.920734100000118,2347,2690,42853.920734130828350,92780495.274472579360008,UNIQU_2690
UNIQU_2691,0,5,22,2387,451,0,0.993821989528796,2692,2397255,Wendell,CITY,659471,26,Grant,163,6429.912291249999726,900,2691,6429.912291252669093,2575820.280726912897080,UNIQU_2691
UNIQU_2692,0,10683,275,83170,3988,151,0.898941658949597,2693,665953,Wergeland,TOWNSHIP,659531,87,Yellow Medicine,149,44688.743574200001603,2240,2692,44688.743574222920870,88436867.460026472806931,UNIQU_2692
UNIQU_2693,0,376,46541,44811,7453,8,0.714978475435784,2694,666009,Wilson,TOWNSHIP,659529,85,Winona,1158,61898.649466900002153,35,2693,61898.649466923925502,89213906.458124533295631,UNIQU_2693
UNIQU_2694,0,2101,31021,64926,4122,578,0.794823256900378,2695,665954,West Albany,TOWNSHIP,659523,79,Wabasha,387,38436.843612600001507,1342,2694,38436.843612567448872,92404092.778197407722473,UNIQU_2694
UNIQU_2695,0,9086,1589,88648,4285,288,0.909343959343959,2696,665955,West Bank,TOWNSHIP,659520,76,Swift,137,38646.184307000003173,1218,2695,38646.184306956543878,93507202.813086718320847,UNIQU_2695
UNIQU_2696,0,5,0,2116,991,2,0.997912652536930,2697,2397265,West Concord,CITY,659465,20,Dodge,869,7303.305753329999789,194,2696,7303.305753329366780,2806497.651865227613598,UNIQU_2696
UNIQU_2697,0,19093,14684,14215,3129,182,0.489774477126094,2698,666008,Wilson,TOWNSHIP,659456,11,Cass,686,30151.559010400000261,2359,2697,30151.559010404329456,46161285.807229369878769,UNIQU_2697
UNIQU_2698,0,2854,3833,618,1113,352,0.404743443557583,2699,2397333,Wilton,CITY,659449,04,Beltrami,275,20928.342798099998618,406,2698,20928.342798069639684,7880666.877819001674652,UNIQU_2698
UNIQU_2699,217,416869,1322940,105,22159,245446,0.295452695590926,2700,665959,West Cook,UNORGANIZED TERRITORY,659461,16,Cook,0,254643.847313000005670,2280,2699,254643.847312989324564,1807025364.770392417907715,UNIQU_2699
UNIQU_2700,0,3392,1474,93357,4625,1139,0.951184282650716,2701,666011,Wilton,TOWNSHIP,659525,81,Waseca,397,38714.152299499997753,1853,2700,38714.152299521192617,93598932.762328192591667,UNIQU_2700
UNIQU_2701,0,28,210,100233,2930,10,0.998441171635513,2702,666012,Winchester,TOWNSHIP,659499,54,Norman,36,41992.178388200001791,1881,2701,41992.178388167012599,93062651.957737207412720,UNIQU_2701
UNIQU_2702,0,26291,35396,16006,8729,15870,0.405921284166895,2703,666013,Windemere,TOWNSHIP,659503,58,Pine,1671,40652.380007599997043,2730,2702,40652.380007621912227,91990659.533383473753929,UNIQU_2702
UNIQU_2703,0,1150,598,3168,6907,485,0.847351316217095,2704,2397339,Windom,CITY,659462,17,Cottonwood,4966,30068.111196900001232,420,2703,30068.111196902631491,11074151.220014682039618,UNIQU_2703
UNIQU_2704,0,2621,2898,91931,5894,105,0.959374184380709,2705,666015,Windom,TOWNSHIP,659495,50,Mower,508,45422.862836699998297,968,2704,45422.862836676220468,93077927.455815911293030,UNIQU_2704
UNIQU_2705,0,2109,4130,35950,2108,18202,0.638744619913919,2706,666016,Windsor,TOWNSHIP,659522,78,Traverse,76,37363.812635399997816,1742,2705,37363.812635426882480,56288409.485673733055592,UNIQU_2705
UNIQU_2706,0,2424,1299,90624,4540,2656,0.944683533084506,2707,666041,Wood Lake,TOWNSHIP,659531,87,Yellow Medicine,208,44369.716847199997574,574,2706,44369.716847179523029,91383895.527479037642479,UNIQU_2706
UNIQU_2707,0,60,0,1361,700,47,0.953413284132841,2708,2397362,Wood Lake,CITY,659531,87,Yellow Medicine,366,5720.920223230000374,1213,2707,5720.920223234282275,1955003.087942846585065,UNIQU_2707
UNIQU_2708,0,2251,8738,27120,61656,2871,0.901207178767684,2709,2397369,Woodbury,CITY,659526,82,Washington,77224,40891.720656600002258,2580,2708,40891.720656603116367,92330430.086112678050995,UNIQU_2708
UNIQU_2709,0,10408,5877,70654,5561,2870,0.834713222187271,2710,666043,Woodland,TOWNSHIP,659530,86,Wright,1173,67331.877067800000077,229,2709,67331.877067843175610,85864126.834942325949669,UNIQU_2709
UNIQU_2710,0,177,150,1,1333,111,0.796670428893905,2711,2397370,Woodland,CITY,659472,27,Hennepin,386,6224.941023899999891,2420,2710,6224.941023895075887,1592154.109374658204615,UNIQU_2710
UNIQU_2711,0,13866,51776,1405,6821,31922,0.286633897343794,2712,666045,Woodrow,TOWNSHIP,659456,11,Cass,747,38934.854261799999222,120,2711,38934.854261771797610,95206143.680206313729286,UNIQU_2711
UNIQU_2712,0,90548,2465,8415,1842,20,0.196512731145319,2713,666044,Woodrow,TOWNSHIP,659449,04,Beltrami,96,38628.618431800001417,484,2712,38628.618431810362381,92942073.290992692112923,UNIQU_2712
UNIQU_2713,0,2341,649,96736,4320,54,0.975501440922190,2714,666046,Woods,TOWNSHIP,659457,12,Chippewa,209,38743.982531900001050,108,2713,38743.982531882269541,93689617.328061133623123,UNIQU_2713
UNIQU_2714,0,41955,12410,46493,3308,45,0.565780004030285,2715,666047,Woodside,TOWNSHIP,659501,56,Otter Tail,257,38767.910397799998464,2127,2714,38767.910397822881350,93781805.508753642439842,UNIQU_2714
UNIQU_2715,0,21403,20665,38784,5379,16860,0.529331367432657,2716,666048,Woodside,TOWNSHIP,659505,60,Polk,520,38504.156157700002950,2690,2715,38504.156157733770669,92774755.446372017264366,UNIQU_2715
UNIQU_2716,0,0,132,996,430,0,0.949165596919127,2717,2397373,Woodstock,CITY,659504,59,Pipestone,109,7321.924206810000214,296,2716,7321.924206809661882,1402962.053045964566991,UNIQU_2716
UNIQU_2717,0,9674,2795,65372,8303,2662,0.853100015764701,2718,666050,Woodville,TOWNSHIP,659525,81,Waseca,1305,62123.595002100002603,1828,2717,62123.595002053611097,79938870.637639954686165,UNIQU_2717
UNIQU_2718,0,47361,28739,15888,4311,6310,0.355043904530792,2719,666051,Workman,TOWNSHIP,663198,01,Aitkin,222,38480.590115099999821,1124,2718,38480.590115057573712,92336262.220342561602592,UNIQU_2718
UNIQU_2719,0,814,1069,6227,15281,3961,0.804950277859023,2720,2397378,Worthington,CITY,659498,53,Nobles,14052,46088.732570799998939,1084,2719,46088.732570829000906,24626268.974799074232578,UNIQU_2719
UNIQU_2720,0,2160,1639,70481,4999,374,0.958552722433556,2721,666053,Worthington,TOWNSHIP,659498,53,Nobles,319,65105.462029599999369,1686,2720,65105.462029589478334,71649811.926535651087761,UNIQU_2720
UNIQU_2721,0,9937,82604,13230,2290,766,0.455358504782820,2722,666055,Wrenshall,TOWNSHIP,659454,09,Carlton,458,39569.416672899998957,437,2721,39569.416672921477584,97912053.110116347670555,UNIQU_2721
UNIQU_2722,0,419,1645,1029,1179,34,0.675313516024152,2723,2397380,Wrenshall,CITY,659454,09,Carlton,452,9629.463354740000796,822,2722,9629.463354742496449,3874574.873041251674294,UNIQU_2722
UNIQU_2723,0,1698,791,1092,634,2,0.524590941427555,2724,2397381,Wright,CITY,659454,09,Carlton,170,7968.565652330000376,1948,2723,7968.565652334780680,3802064.703356219921261,UNIQU_2723
UNIQU_2724,0,14758,6761,78485,3703,279,0.830575269747851,2725,666057,Wright,TOWNSHIP,659489,45,Marshall,98,38687.688875799998641,2133,2724,38687.688875792722683,93588406.090377628803253,UNIQU_2724
UNIQU_2725,0,35871,48405,30,12639,3565,0.354373694159785,2726,666058,Wuori,TOWNSHIP,662850,69,Saint Louis,571,38362.884584200000972,1676,2725,38362.884584241364792,90455960.188250392675400,UNIQU_2725
UNIQU_2726,0,6908,3563,52064,2462,59,0.870665272995573,2727,666059,Wyandotte,TOWNSHIP,659502,57,Pennington,92,31361.907016100001783,2647,2726,31361.907016073917475,58564343.706325262784958,UNIQU_2726
UNIQU_2727,0,21118,17120,50734,6118,7301,0.642749851061128,2728,666060,Wyanett,TOWNSHIP,659475,30,Isanti,1774,38337.970756499998970,953,2727,38337.970756461640121,92157266.465497106313705,UNIQU_2727
UNIQU_2728,0,17286,13016,65520,4108,658,0.761154412057104,2729,666061,Wykeham,TOWNSHIP,659521,77,Todd,424,44476.603248799998255,2697,2728,44476.603248764731688,90525759.106204047799110,UNIQU_2728
UNIQU_2729,0,0,71,1757,850,0,0.984092606422704,2730,2397385,Wykoff,CITY,659468,23,Fillmore,436,6423.336513960000048,96,2729,6423.336513961095989,2414225.037232654634863,UNIQU_2729
UNIQU_2730,0,4678,455,28295,1361,64,0.869532034545089,2731,666063,Wylie,TOWNSHIP,659508,63,Red Lake,59,25891.933724400001665,119,2730,25891.933724397807964,31369585.921357832849026,UNIQU_2730
UNIQU_2731,0,23251,11654,12755,13332,1501,0.529238474709167,2732,2397388,Wyoming,CITY,659458,13,Chisago,8228,31901.574330799998279,713,2731,31901.574330817518785,56229847.227671302855015,UNIQU_2731
UNIQU_2732,0,17803,3633,72640,3417,4089,0.780556594672284,2733,666066,Yellow Bank,TOWNSHIP,659482,37,Lac qui Parle,135,43325.682091199996648,724,2732,43325.682091205533652,91551985.284413427114487,UNIQU_2732
UNIQU_2733,0,526,7109,91479,4422,361,0.950914848359433,2734,666067,York,TOWNSHIP,659468,23,Fillmore,363,38719.983183900003496,1602,2733,38719.983183940086747,93525858.474306195974350,UNIQU_2733
UNIQU_2734,0,4968,3956,78479,5450,2801,0.899159470591925,2735,666069,Young America,TOWNSHIP,659455,10,Carver,693,68785.443255799997132,2355,2734,68785.443255846272223,86078139.782650396227837,UNIQU_2734
UNIQU_2735,0,1333,71077,45937,4674,435,0.641322414463453,2736,666070,Yucatan,TOWNSHIP,659473,28,Houston,341,46466.724724899999273,2235,2735,46466.724724923034955,111115315.539484813809395,UNIQU_2735
UNIQU_2736,0,1420,120,52,189,0,0.241998877035373,2737,2397399,Zemple,CITY,659476,31,Itasca,80,6676.594170960000156,1929,2736,6676.594170962384851,1619907.672699024900794,UNIQU_2736
UNIQU_2737,0,1961,1430,1735,5763,375,0.733851207386364,2738,2397401,Zimmerman,CITY,659515,71,Sherburne,6575,19287.765914600000542,736,2737,19287.765914578278171,10142828.015370033681393,UNIQU_2737
UNIQU_2738,0,6360,897,90220,4321,213,0.936524492456696,2739,666073,Zion,TOWNSHIP,659517,73,Stearns,306,39703.195734100001573,271,2738,39703.195734103355790,91825965.453099384903908,UNIQU_2738
UNIQU_2739,0,798,29854,55001,4852,2063,0.776449745052286,2740,666074,Zumbro,TOWNSHIP,659523,79,Wabasha,655,62429.303731200001494,546,2739,62429.303731241961941,83265873.744297593832016,UNIQU_2739
UNIQU_2740,0,28,595,515,491,78,0.730404217926186,2741,2397403,Zumbro Falls,CITY,659523,79,Wabasha,182,7062.567214499999864,620,2740,7062.567214497571513,1544526.556173288961872,UNIQU_2740
UNIQU_2741,0,607,10949,82987,5168,31,0.928348138196547,2742,666077,Zumbrota,TOWNSHIP,659470,25,Goodhue,623,42982.699232200000552,1684,2741,42982.699232247287000,89741125.593721240758896,UNIQU_2741
